version,1.6.0
info,balls_per_over,6
info,team,Bangladesh
info,team,England
info,gender,male
info,season,2005
info,date,2005/06/16
info,event,NatWest Challenge
info,match_number,1
info,venue,Kennington Oval
info,city,London
info,toss_winner,England
info,toss_decision,field
info,player_of_match,ME Trescothick
info,umpire,MR Benson
info,umpire,Aleem Dar
info,tv_umpire,NJ Llong
info,match_referee,JJ Crowe
info,winner,England
info,winner_wickets,10
info,player,Bangladesh,Javed Omar
info,player,Bangladesh,Nafees Iqbal
info,player,Bangladesh,Mohammad Ashraful
info,player,Bangladesh,Tushar Imran
info,player,Bangladesh,Habibul Bashar
info,player,Bangladesh,Aftab Ahmed
info,player,Bangladesh,Khaled Mashud
info,player,Bangladesh,Mohammad Rafique
info,player,Bangladesh,Mashrafe Mortaza
info,player,Bangladesh,Khaled Mahmud
info,player,Bangladesh,Nazmul Hossain
info,player,England,ME Trescothick
info,player,England,AJ Strauss
info,player,England,MP Vaughan
info,player,England,PD Collingwood
info,player,England,A Flintoff
info,player,England,KP Pietersen
info,player,England,GO Jones
info,player,England,VS Solanki
info,player,England,J Lewis
info,player,England,D Gough
info,player,England,SJ Harmison
info,registry,people,A Flintoff,ddc0828d
info,registry,people,AJ Strauss,b68d14a9
info,registry,people,Aftab Ahmed,53bc7b84
info,registry,people,Aleem Dar,f02778d1
info,registry,people,D Gough,fcbf5a30
info,registry,people,GO Jones,2e929b99
info,registry,people,Habibul Bashar,e74ad9ea
info,registry,people,J Lewis,6c75310b
info,registry,people,JJ Crowe,2e760301
info,registry,people,Javed Omar,e15faa51
info,registry,people,KP Pietersen,39f01cdb
info,registry,people,Khaled Mahmud,0c8a1d51
info,registry,people,Khaled Mashud,ade071c5
info,registry,people,ME Trescothick,ea42ddb9
info,registry,people,MP Vaughan,6e1b1ec0
info,registry,people,MR Benson,790e14d3
info,registry,people,Mashrafe Mortaza,e186f49c
info,registry,people,Mohammad Ashraful,2bb09eb2
info,registry,people,Mohammad Rafique,7ff3fcaa
info,registry,people,NJ Llong,573fb985
info,registry,people,Nafees Iqbal,c5b87d8c
info,registry,people,Nazmul Hossain,5e5eab39
info,registry,people,PD Collingwood,a386e91b
info,registry,people,SJ Harmison,c16d2e28
info,registry,people,Tushar Imran,b58af144
info,registry,people,VS Solanki,7ee2ce62
ball,1,0.1,Bangladesh,Javed Omar,Nafees Iqbal,D Gough,0,1,,1,,,,"",""
ball,1,0.2,Bangladesh,Javed Omar,Nafees Iqbal,D Gough,0,0,,,,,,"",""
ball,1,0.3,Bangladesh,Javed Omar,Nafees Iqbal,D Gough,0,0,,,,,,"",""
ball,1,0.4,Bangladesh,Javed Omar,Nafees Iqbal,D Gough,0,0,,,,,,"",""
ball,1,0.5,Bangladesh,Javed Omar,Nafees Iqbal,D Gough,0,0,,,,,,"",""
ball,1,0.6,Bangladesh,Javed Omar,Nafees Iqbal,D Gough,0,0,,,,,,"",""
ball,1,0.7,Bangladesh,Javed Omar,Nafees Iqbal,D Gough,0,0,,,,,,"",""
ball,1,1.1,Bangladesh,Nafees Iqbal,Javed Omar,J Lewis,0,0,,,,,,"",""
ball,1,1.2,Bangladesh,Nafees Iqbal,Javed Omar,J Lewis,0,1,1,,,,,"",""
ball,1,1.3,Bangladesh,Nafees Iqbal,Javed Omar,J Lewis,3,0,,,,,,"",""
ball,1,1.4,Bangladesh,Javed Omar,Nafees Iqbal,J Lewis,4,0,,,,,,"",""
ball,1,1.5,Bangladesh,Javed Omar,Nafees Iqbal,J Lewis,2,0,,,,,,"",""
ball,1,1.6,Bangladesh,Javed Omar,Nafees Iqbal,J Lewis,0,0,,,,,,"",""
ball,1,1.7,Bangladesh,Javed Omar,Nafees Iqbal,J Lewis,0,0,,,,,,"",""
ball,1,2.1,Bangladesh,Nafees Iqbal,Javed Omar,D Gough,0,0,,,,,,"",""
ball,1,2.2,Bangladesh,Nafees Iqbal,Javed Omar,D Gough,0,0,,,,,,"",""
ball,1,2.3,Bangladesh,Nafees Iqbal,Javed Omar,D Gough,1,0,,,,,,"",""
ball,1,2.4,Bangladesh,Javed Omar,Nafees Iqbal,D Gough,0,0,,,,,,"",""
ball,1,2.5,Bangladesh,Javed Omar,Nafees Iqbal,D Gough,4,0,,,,,,"",""
ball,1,2.6,Bangladesh,Javed Omar,Nafees Iqbal,D Gough,1,0,,,,,,"",""
ball,1,3.1,Bangladesh,Javed Omar,Nafees Iqbal,J Lewis,0,0,,,,,,"",""
ball,1,3.2,Bangladesh,Javed Omar,Nafees Iqbal,J Lewis,0,0,,,,,,"",""
ball,1,3.3,Bangladesh,Javed Omar,Nafees Iqbal,J Lewis,2,0,,,,,,"",""
ball,1,3.4,Bangladesh,Javed Omar,Nafees Iqbal,J Lewis,0,0,,,,,,"",""
ball,1,3.5,Bangladesh,Javed Omar,Nafees Iqbal,J Lewis,0,0,,,,,,lbw,Javed Omar
ball,1,3.6,Bangladesh,Mohammad Ashraful,Nafees Iqbal,J Lewis,0,0,,,,,,caught,Mohammad Ashraful
ball,1,4.1,Bangladesh,Nafees Iqbal,Tushar Imran,D Gough,1,0,,,,,,"",""
ball,1,4.2,Bangladesh,Tushar Imran,Nafees Iqbal,D Gough,1,1,,1,,,,"",""
ball,1,4.3,Bangladesh,Nafees Iqbal,Tushar Imran,D Gough,1,0,,,,,,"",""
ball,1,4.4,Bangladesh,Tushar Imran,Nafees Iqbal,D Gough,0,0,,,,,,"",""
ball,1,4.5,Bangladesh,Tushar Imran,Nafees Iqbal,D Gough,0,0,,,,,,"",""
ball,1,4.6,Bangladesh,Tushar Imran,Nafees Iqbal,D Gough,0,0,,,,,,"",""
ball,1,4.7,Bangladesh,Tushar Imran,Nafees Iqbal,D Gough,0,0,,,,,,"",""
ball,1,5.1,Bangladesh,Nafees Iqbal,Tushar Imran,J Lewis,3,0,,,,,,"",""
ball,1,5.2,Bangladesh,Tushar Imran,Nafees Iqbal,J Lewis,1,0,,,,,,"",""
ball,1,5.3,Bangladesh,Nafees Iqbal,Tushar Imran,J Lewis,0,0,,,,,,"",""
ball,1,5.4,Bangladesh,Nafees Iqbal,Tushar Imran,J Lewis,1,0,,,,,,"",""
ball,1,5.5,Bangladesh,Tushar Imran,Nafees Iqbal,J Lewis,0,0,,,,,,"",""
ball,1,5.6,Bangladesh,Tushar Imran,Nafees Iqbal,J Lewis,0,0,,,,,,"",""
ball,1,6.1,Bangladesh,Nafees Iqbal,Tushar Imran,D Gough,1,0,,,,,,"",""
ball,1,6.2,Bangladesh,Tushar Imran,Nafees Iqbal,D Gough,1,0,,,,,,"",""
ball,1,6.3,Bangladesh,Nafees Iqbal,Tushar Imran,D Gough,0,0,,,,,,"",""
ball,1,6.4,Bangladesh,Nafees Iqbal,Tushar Imran,D Gough,0,0,,,,,,"",""
ball,1,6.5,Bangladesh,Nafees Iqbal,Tushar Imran,D Gough,0,0,,,,,,"",""
ball,1,6.6,Bangladesh,Nafees Iqbal,Tushar Imran,D Gough,1,0,,,,,,"",""
ball,1,7.1,Bangladesh,Nafees Iqbal,Tushar Imran,J Lewis,0,0,,,,,,"",""
ball,1,7.2,Bangladesh,Nafees Iqbal,Tushar Imran,J Lewis,0,0,,,,,,"",""
ball,1,7.3,Bangladesh,Nafees Iqbal,Tushar Imran,J Lewis,2,0,,,,,,"",""
ball,1,7.4,Bangladesh,Nafees Iqbal,Tushar Imran,J Lewis,0,0,,,,,,"",""
ball,1,7.5,Bangladesh,Nafees Iqbal,Tushar Imran,J Lewis,0,0,,,,,,"",""
ball,1,7.6,Bangladesh,Nafees Iqbal,Tushar Imran,J Lewis,1,0,,,,,,"",""
ball,1,8.1,Bangladesh,Nafees Iqbal,Tushar Imran,D Gough,0,0,,,,,,"",""
ball,1,8.2,Bangladesh,Nafees Iqbal,Tushar Imran,D Gough,0,0,,,,,,"",""
ball,1,8.3,Bangladesh,Nafees Iqbal,Tushar Imran,D Gough,4,0,,,,,,"",""
ball,1,8.4,Bangladesh,Nafees Iqbal,Tushar Imran,D Gough,0,0,,,,,,"",""
ball,1,8.5,Bangladesh,Nafees Iqbal,Tushar Imran,D Gough,0,0,,,,,,"",""
ball,1,8.6,Bangladesh,Nafees Iqbal,Tushar Imran,D Gough,0,0,,,,,,"",""
ball,1,9.1,Bangladesh,Tushar Imran,Nafees Iqbal,J Lewis,0,0,,,,,,"",""
ball,1,9.2,Bangladesh,Tushar Imran,Nafees Iqbal,J Lewis,1,0,,,,,,"",""
ball,1,9.3,Bangladesh,Nafees Iqbal,Tushar Imran,J Lewis,0,0,,,,,,caught,Nafees Iqbal
ball,1,9.4,Bangladesh,Habibul Bashar,Tushar Imran,J Lewis,0,0,,,,,,"",""
ball,1,9.5,Bangladesh,Habibul Bashar,Tushar Imran,J Lewis,0,0,,,,,,"",""
ball,1,9.6,Bangladesh,Habibul Bashar,Tushar Imran,J Lewis,0,0,,,,,,"",""
ball,1,10.1,Bangladesh,Tushar Imran,Habibul Bashar,SJ Harmison,0,0,,,,,,"",""
ball,1,10.2,Bangladesh,Tushar Imran,Habibul Bashar,SJ Harmison,0,0,,,,,,"",""
ball,1,10.3,Bangladesh,Tushar Imran,Habibul Bashar,SJ Harmison,0,0,,,,,,"",""
ball,1,10.4,Bangladesh,Tushar Imran,Habibul Bashar,SJ Harmison,0,0,,,,,,"",""
ball,1,10.5,Bangladesh,Tushar Imran,Habibul Bashar,SJ Harmison,1,0,,,,,,"",""
ball,1,10.6,Bangladesh,Habibul Bashar,Tushar Imran,SJ Harmison,1,0,,,,,,"",""
ball,1,11.1,Bangladesh,Habibul Bashar,Tushar Imran,J Lewis,0,0,,,,,,"",""
ball,1,11.2,Bangladesh,Habibul Bashar,Tushar Imran,J Lewis,0,0,,,,,,"",""
ball,1,11.3,Bangladesh,Habibul Bashar,Tushar Imran,J Lewis,1,0,,,,,,"",""
ball,1,11.4,Bangladesh,Tushar Imran,Habibul Bashar,J Lewis,0,0,,,,,,"",""
